Director_ID;Movie_ID;First_name;Surname
941;941;Tate;Taylor    
942;942;Jordan;Galland    
943;943;James;Cameron    
944;944;Joss;Whedon    
945;945;Anthony;Russo    
946;946;Anthony;Russo    
947;947;Danièle;Thompson    
948;948;Boaz;Yakin    
949;949;Paul;W.S. Anderson   
950;950;Colin;Strause    
951;951;Joby;Harold    
952;952;Mark;Raso    
953;953;Sarah;Polley    
954;954;Sam;Mendes    
955;955;Adam;Yauch    
956;956;Andreas;Fontana    
957;957;Ryûhei;Kitamura    
958;958;Mario;Van Peebles   
959;959;Vladimír;Michálek    
960;960;Alejandro;González Iñárritu   
961;961;Thomas;Balmes    
962;962;John;Singleton    
963;963;Edgar;Wright    
964;964;Michael;McCullers    
965;965;Franco;Rosso    
966;966;Mathieu;Kassovitz    
967;967;Shannon;Murphy    
968;968;Leslye;Headland    
969;969;Alex;Pettyfer    
970;970;Cédric;Klapisch    
971;971;Adam;MacDonald    
972;972;Bruce;Van Dusen   
973;973;Per;Fly    
974;974;Emmanuelle;Bercot    
975;975;Chris;Fiore    
976;976;Michael;Petroni    
977;977;Ben;Hickernell    
978;978;Juliano;Dornelles    
979;979;Spike;Lee    
980;980;Adil;El Arbi   
981;981;Michael;Bay    
982;982;Joel;Schumacher    
983;983;Jean-Pierre;Améris    
984;984;Pedro;Almodóvar    
985;985;Cory;Finley    
986;986;Mariana;Rondón    
987;987;Justin;Simien    
988;988;Huck;Botko    
989;989;Radu;Jude    
990;990;Jacob;Vaughan    
991;991;Jon;Lucas    
992;992;Richard;Linklater    
993;993;Kevin;Kerslake    
994;994;Dean;Devlin    
995;995;Terry;Zwigoff    
996;996;Mark;Waters    
997;997;Damiano;D'Innocenzo    
998;998;Jake;Kasdan    
999;999;Drew;Goddard    
1000;1000;Kitao;Sakurai    
1001;1001;Simon;Hawkins    
1002;1002;Jason;Bateman    
1003;1003;Rachel;Lang    
1004;1004;Francesco;Lucente    
1005;1005;David;E. Talbert   
1006;1006;Jay;Duplass    
1007;1007;Antoine;Fuqua    
1008;1008;Lance;Hammer    
1009;1009;Jody;Lee Lipes   
1010;1010;Daniel;Geller    
1011;1011;Wych;Kaosayananda    
1012;1012;Michael;Herbig    
1013;1013;Jonathan;Paley    
1014;1014;Robert;Ben Garant   
1015;1015;Andrew;Disney    
1016;1016;Sijie;Dai    
1017;1017;Abderrahmane;Sissako    
1018;1018;Spike;Lee    
1019;1019;Benjamin;Kasulke    
1020;1020;Zoe;Lister Jones   
1021;1021;Aaron;Nee    
1022;1022;Barry;Levinson    
1023;1023;Todd;Graff    
1024;1024;Eva;Husson    
1025;1025;Tanit;Jitnukul    
1026;1026;Danny;Pang    
1027;1027;Danny;Pang    
1028;1028;Majid;Majidi    
1029;1029;Josh;Greenbaum    
1030;1030;Christian;Petzold    
1031;1031;Tim;Story    
1032;1032;Kevin;Rodney Sullivan   
1033;1033;Malcolm;D. Lee   
1034;1034;Andrew;Fleming    
1035;1035;Kyle;Newman    
1036;1036;Jason;Priestley    
1037;1037;Joon-ho;Bong    
1038;1038;Robert;Carlyle    
1039;1039;Richard;J. Lewis   
1040;1040;Steve;Oedekerk    
1041;1041;Jason;Cortlund    
1042;1042;Vikram;Gandhi    
1043;1043;Erik;Canuel    
1044;1044;Brian;Hecker    
1045;1045;Jonathan;Parker    
1046;1046;John;McTiernan    
1047;1047;Michael;Caton-Jones    
1048;1048;Can;Evrenol    
1049;1049;Dan;Baron    
1050;1050;Claire;Denis    
1051;1051;Dava;Whisenant    
1052;1052;Dana;Nachman    
1053;1053;Christopher;Nolan    
1054;1054;Zack;Snyder    
1055;1055;Michael;Galinsky    
1056;1056;Nick;Broomfield    
1057;1057;Aristomenis;Tsirbas    
1058;1058;Carlos;Reygadas    
1059;1059;Stuart;Townsend    
1060;1060;Jonathan;Dayton    
1061;1061;Benson;Lee    
1062;1062;Jonathan;Liebesman    
1063;1063;Chris;Stokes    
1064;1064;Roger;Christian    
1065;1065;Peter;Berg    
1066;1066;Seth;Gordon    
1067;1067;F.;Gary Gray   
1068;1068;Margaret;Brown    
1069;1069;Michel;Gondry    
1070;1070;Pamela;B. Green   
1071;1071;Eric;Khoo    
1072;1072;Eliza;Hittman    
1073;1073;Kantemir;Balagov    
1074;1074;Tracey;Deer    
1075;1075;Alastair;Fothergill    
1076;1076;Michael;Pearce    
1077;1077;Danny;Madden    
1078;1078;Spike;Jonze    
1079;1079;Daniel;Barnz    
1080;1080;Cary;Fukunaga    
1081;1081;Benh;Zeitlin    
1082;1082;Miguel;Arteta    
1083;1083;Brian;Welsh    
1084;1084;Michael;Rapaport    
1085;1085;Claire;Denis    
1086;1086;Sally;Field    
1087;1087;Ekachai;Uekrongtham    
1088;1088;Shawn;Ku    
1089;1089;Felix;Van Groeningen   
1090;1090;Bill;Eagles    
1091;1091;Richard;LaGravenese    
1092;1092;James;Rasin    
1093;1093;Aaron;Rose    
1094;1094;Jasmin;Dizdar    
1095;1095;Christophe;Gans    
1096;1096;Bill;Condon    
1097;1097;Kaouther;Ben Hania   
1098;1098;Jan;Hrebejk    
1099;1099;Neil;Berkeley    
1100;1100;Ann;Hu    
1101;1101;Bille;Woodruff    
1102;1102;Michael;Lehmann    
1103;1103;Wayne;Wang    
1104;1104;Peter;Glenville    
1105;1105;Ferdinando;Cito Filomarino   
1106;1106;Daniel;Powell    
1107;1107;Cary;Murnion    
1108;1108;Nadia;Hallgren    
1109;1109;Pernille;Fischer Christensen   
1110;1110;Liz;Garbus    
1111;1111;Julian;Jarrold    
1112;1112;Philippe;B    
1113;1113;Harold;Ramis    
1114;1114;Adam;Shankman    
1115;1115;Simon;J. Smith   
1116;1116;David;Siegel    
1117;1117;Heather;MacDonald    
1118;1118;Jay;Chandrasekhar    
1119;1119;Andrew;Bujalski    
1120;1120;Jessica;Oreck    
1121;1121;Shawn;Christensen    
1122;1122;Ry;Russo-Young    
1123;1123;Jacques;Nolot    
1124;1124;Rowan;Joffe    
1125;1125;Richard;Linklater    
1126;1126;Julian;Schnabel    
1127;1127;Richard;Linklater    
1128;1128;Sidney;Lumet    
1129;1129;Dennis;Gansel    
1130;1130;Fisher;Stevens    
1131;1131;Santosh;Sivan    
1132;1132;Chris;Evans    
1133;1133;Kiyoshi;Kurosawa    
1134;1134;Hannah;Pearl Utt   
1135;1135;John;Carney    
1136;1136;Mike;Mills    
1137;1137;Dea;Kulumbegashvili    
1138;1138;Tim;Garrick    
1139;1139;Zhao;Liang    
1140;1140;John;Moore    
1141;1141;Leslie;Zemeckis    
1142;1142;Scott;Glosserman    
1143;1143;Walter;Salles    
1144;1144;Xiaoshuai;Wang    
1145;1145;André;Téchiné    
1146;1146;Rob;Reiner    
1147;1147;Constance;Marks    
1148;1148;Daniel;Junge    
1149;1149;Paul;Weitz    
1150;1150;Miranda;Bailey    
1151;1151;István;Szabó    
1152;1152;Aaron;Sorkin    
1153;1153;Brad;Anderson    
1154;1154;Declan;Donnellan    
1155;1155;Andre;Costantini    
1156;1156;Paul;Weitz    
1157;1157;Kenneth;Branagh    
1158;1158;Alejandro;Gomez Monteverde   
1159;1159;Amma;Asante    
1160;1160;Evan;Glodell    
1161;1161;Christophe;Honoré    
1162;1162;Dominik;Graf    
1163;1163;David;Twohy    
1164;1164;April;Mullen    
1165;1165;Arne;Birkenstock    
1166;1166;R.J.;Cutler    
1167;1167;Peter;Hedges    
1168;1168;Gurinder;Chadha    
1169;1169;Florent;de La Tullaye  
1170;1170;Kief;Davidson    
1171;1171;Larry;Fessenden    
1172;1172;Ben;Ketai    
1173;1173;Martin;Guigui    
1174;1174;Aron;Gaudet    
1175;1175;Paul;Verhoeven    
1176;1176;Timur;Bekmambetov    
1177;1177;Simon;Amstell    
1178;1178;Jem;Cohen    
1179;1179;Brandon;Camp    
1180;1180;Joe;Camp    
1181;1181;Robert;Zemeckis    
1182;1182;Sturla;Gunnarsson    
1183;1183;Peter;Strickland    
1184;1184;Mia;Hansen-Løve    
1185;1185;Julian;Schnabel    
1186;1186;Hubertus;Siegert    
1187;1187;Cate;Shortland    
1188;1188;Dani;Levy    
1189;1189;Dan;Mirvish    
1190;1190;Richard;Linklater    
1191;1191;Shannah;Laumeister    
1192;1192;Holly;Hardman    
1193;1193;Garrett;Zevgetis    
1194;1194;Christopher;Guest    
1195;1195;Aaron;Seltzer    
1196;1196;Morgan;Neville    
1197;1197;Lina;Roessler    
1198;1198;Michael;Stephenson    
1199;1199;Lonny;Price    
1200;1200;Denis;Côté    
1201;1201;Yuval;Adler    
1202;1202;Frank;Novak    
1203;1203;Max;Mayer    
1204;1204;David;Posamentier    
1205;1205;Jon;Reiss    
1206;1206;Justin;Lin    
1207;1207;Jonathan;Teplitzky    
1208;1208;Chris;Peckover    
1209;1209;Mark;Mori    
1210;1210;Ted;Braun    
1211;1211;Scott;Aukerman    
1212;1212;Andres;Veiel    
1213;1213;Raja;Gosnell    
1214;1214;Jay;Bulger    
1215;1215;Nora;Ephron    
1216;1216;Peter;Hyams    
1217;1217;Martin;Campbell    
1218;1218;Varun;Khanna    
1219;1219;Takeshi;Kitano    
1220;1220;Liam;O'Donnell    
1221;1221;Panos;Cosmatos    
1222;1222;Michael;Caton-Jones    
1223;1223;Cristian;Mungiu    
1224;1224;Gina;Prince-Bythewood    
1225;1225;Barry;W. Blaustein   
1226;1226;Tony;Pemberton    
1227;1227;Jean-Baptiste;Léonetti    
1228;1228;Lisandro;Perez-Rey    
1229;1229;Kevin;Spacey    
1230;1230;Halina;Dyrschka    
1231;1231;Ravi;Kumar    
1232;1232;Duane;Baughman    
1233;1233;Xiaoshuai;Wang    
1234;1234;Philippe;Le Guay   
1235;1235;Jerzy;Stuhr    
1236;1236;Mike;Mendez    
1237;1237;Arliss;Howard    
1238;1238;Aharon;Keshales    
1239;1239;Thomas;Bezucha    
1240;1240;Tim;Burton    
1241;1241;Robert;D. Siegel   
1242;1242;Shawn;Levy    
1243;1243;Tim;Burton    
1244;1244;Chun;Zhang    
1245;1245;Jalmari;Helander    
1246;1246;Chris;Williams    
1247;1247;Hitoshi;Matsumoto    
1248;1248;Rachel;Boynton    
1249;1249;Ken;Kwapis    
1250;1250;Raja;Gosnell    
1251;1251;John;Whitesell    
1252;1252;John;Whitesell    
1253;1253;John;Maringouin    
1254;1254;Bryan;Reisberg    
1255;1255;Jorge;Michel Grau   
1256;1256;Leah;Warshawski    
1257;1257;Drew;DeNicola    
1258;1258;Adriana;Trigiani    
1259;1259;Michael;Polish    
1260;1260;Jason;Orley    
1261;1261;Barry;Sonnenfeld    
1262;1262;Chris;Bell    
1263;1263;Al;Corley    
1264;1264;Nick;Broomfield    
1265;1265;Emmett;Malloy    
1266;1266;Reggie;Rock Bythewood   
1267;1267;Ayman;Jamal    
1268;1268;Dean;Parisot    
1269;1269;Richard;Press    
1270;1270;David;Alvarado    
1271;1271;Jeffrey;Wolf    
1272;1272;Dan;Carracino    
1273;1273;Philip;Boston    
1274;1274;James;Erskine    
1275;1275;R.J.;Cutler    
1276;1276;Stephen;Daldry    
1277;1277;Ang;Lee    
1278;1278;Jennifer;Venditti    
1279;1279;Gigi;Saul Guerrero   
1280;1280;Susanne;Bier    
1281;1281;Pascale;Ferran    
1282;1282;Alberto;Vazquez    
1283;1283;Jeffrey;Kimball    
1284;1284;Alejandro;González Iñárritu   
1285;1285;Sarah;Adina Smith   
1286;1286;Ciro;Guerra    
1287;1287;Cathy;Yan    
1288;1288;Jonathan;Glazer    
1289;1289;George;Nolfi    
1290;1290;Rob;Kuhns    
1291;1291;Jez;Butterworth    
1292;1292;Robert;Greene    
1293;1293;Marianna;Palka    
1294;1294;George;Mendeluk    
1295;1295;Todd;Phillips    
1296;1296;Alejandro;González Iñárritu   
1297;1297;Lance;Daly    
1298;1298;Deon;Taylor    
1299;1299;James;Toback    
1300;1300;Maritte;Lee Go   
1301;1301;Lawrence;Michael Levine   
1302;1302;Ashley;Avis    
1303;1303;Paul;Verhoeven    
1304;1304;Emmanuel;Osei-Kuffour    
1305;1305;Paula;van der Oest  
1306;1306;Brian;Goodman    
1307;1307;Glen;Morgan    
1308;1308;Sophia;Takal    
1309;1309;Christopher;Smith    
1310;1310;Scott;Sanders    
1311;1311;Marc;Francis    
1312;1312;Ridley;Scott    
1313;1313;Beyoncé;Knowles    
1314;1314;Gil;Junger    
1315;1315;Scott;Cooper    
1316;1316;Khalik;Allah    
1317;1317;Kasi;Lemmons    
1318;1318;Mike;Binder    
1319;1319;Marcel;Camus    
1320;1320;Arne;Toonen    
1321;1321;Ryan;Coogler    
1322;1322;Katie;Aselton    
1323;1323;Kevin;Macdonald    
1324;1324;Jonathan;King    
1325;1325;Craig;Brewer    
1326;1326;Francesco;Munzi    
1327;1327;Darren;Aronofsky    
1328;1328;Andrew;Traucki    
1329;1329;Cate;Shortland    
1330;1330;Brant;Sersen    
1331;1331;Roger;Michell    
1332;1332;Samira;Makhmalbaf    
1333;1333;Gabriela;Cowperthwaite    
1334;1334;Michael;Mann    
1335;1335;Spike;Lee    
1336;1336;Mateo;Gil    
1337;1337;Uwe;Boll    
1338;1338;Guillermo;del Toro   
1339;1339;Takashi;Miike    
1340;1340;Denis;Villeneuve    
1341;1341;David;S. Goyer   
1342;1342;Josh;Gordon    
1343;1343;Adam;Wingard    
1344;1344;Quinn;Shephard    
1345;1345;Pablo;Berger    
1346;1346;Celine;Danhier    
1347;1347;Ethan;Hawke    
1348;1348;Arturo;Ripstein    
1349;1349;Ben;Younger    
1350;1350;Leo;Zhang    
1351;1351;Frank;Coraci    
1352;1352;Carl;Franklin    
1353;1353;Chuck;Russell    
1354;1354;Roberta;Grossman    
1355;1355;Eskil;Vogt    
1356;1356;Michael;Mailer    
1357;1357;Stanley;Tucci    
1358;1358;Yang;Li    
1359;1359;Yang;Li    
1360;1360;André;Heller    
1361;1361;Gurinder;Chadha    
1362;1362;Fernando;Meirelles    
1363;1363;Lucy;Walker    
1364;1364;Carlos;López Estrada   
1365;1365;Abdullah;Oguz    
1366;1366;Mike;Cahill    
1367;1367;Apichatpong;Weerasethakul    
1368;1368;Edward;Hall    
1369;1369;Dzintars;Dreibergs    
1370;1370;Kay;Cannon    
1371;1371;Nick;Murphy    
1372;1372;Katja;von Garnier   
1373;1373;John;Barr    
1374;1374;Steve;Hoover    
1375;1375;Edward;Zwick    
1376;1376;Jeb;Stuart    
1377;1377;Jean-François;Richet    
1378;1378;Marvin;Kren    
1379;1379;Matthew;Pope    
1380;1380;Jeff;Barnaby    
1381;1381;Guillaume;Canet    
1382;1382;Clint;Eastwood    
1383;1383;Chris;Nahon    
1384;1384;Uwe;Boll    
1385;1385;Dave;Wilson    
1386;1386;Brian;James O'Connell   
1387;1387;Alister;Grierson    
1388;1388;Bill;Ross IV   
1389;1389;Paul;Greengrass    
1390;1390;Ellen;Osborne    
1391;1391;Ted;Demme    
1392;1392;Paddy;Breathnach    
1393;1393;Bridget;Savage Cole   
1394;1394;Justin;Chon    
1395;1395;Catherine;Breillat    
1396;1396;Alexandre;Moors    
1397;1397;Karen;Moncrieff    
1398;1398;John;Stockwell    
1399;1399;Chih-yen;Yee    
1400;1400;Hadi;Hajaig    
1401;1401;Abdel;Kechiche    
1402;1402;Woody;Allen    
1403;1403;Alexandre;Lehmann    
1404;1404;Steve;Taylor    
1405;1405;Julio;Quintana    
1406;1406;John;A. Gallagher   
1407;1407;Sophie;Huber    
1408;1408;Jeremy;Saulnier    
1409;1409;Rapman;    
1410;1410;Derek;Cianfrance    
1411;1411;Lance;Edmands    
1412;1412;Seth;Fisher    
1413;1413;Jeff;Wadlow    
1414;1414;Jeff;Wadlow    
1415;1415;Olivier;Assayas    
1416;1416;Mort;Nathan    
1417;1417;Joshua;Rofé    
1418;1418;Elvira;Lind    
1419;1419;Emilio;Estevez    
1420;1420;Liz;Garbus    
1421;1421;John-Luke;Montias    
1422;1422;Rowdy;Herrington    
1423;1423;Brendan;Byrne    
1424;1424;Joseph;Kahn    
1425;1425;Dan;Berk    
1426;1426;Roxanne;Benjamin    
1427;1427;Ridley;Scott    
1428;1428;Ellen;Spiro    
1429;1429;John;Berry    
1430;1430;Bryan;Singer    
1431;1431;Ben;Younger    
1432;1432;Philip;Barantini    
1433;1433;Andrew;Sullivan    
1434;1434;Adrián;Caetano    
1435;1435;Deepa;Mehta    
1436;1436;Byron;Howard    
1437;1437;Adam;Bhala Lough   
1438;1438;Alma;Har'el    
1439;1439;Alexandra;Shiva    
1440;1440;Gitanjali;Rao    
1441;1441;Jay;Roach    
1442;1442;Alexandra;Dean    
1443;1443;Jean-Paul;Rappeneau    
1444;1444;S.;Craig Zahler   
1445;1445;Ernest;R. Dickerson   
1446;1446;Stacy;Peralta    
1447;1447;Shemi;Zarhin    
1448;1448;Christopher;N. Rowley   
1449;1449;Cristián;Jiménez    
1450;1450;Tyler;Perry    
1451;1451;Stephen;T. Kay   
1452;1452;Eddie;Huang    
1453;1453;Stefan;Forbes    
1454;1454;Bill;Holderman    
1455;1455;Joe;Berlinger    
1456;1456;Raymond;De Felitta   
1457;1457;Brannon;Braga    
1458;1458;Olivia;Wilde    
1459;1459;Sara;Driver    
1460;1460;Dein;Perry    
1461;1461;Bahman;Farmanara    
1462;1462;Jason;Woliner    
1463;1463;Larry;Charles    
1464;1464;Ali;Abbasi    
1465;1465;Janus;Metz Pedersen   
1466;1466;Alex;van Warmerdam   
1467;1467;Denis;Côté    
1468;1468;Chuan;Lu    
1469;1469;Ross;Kauffman    
1470;1470;David;Kane    
1471;1471;Robert;Budreau    
1472;1472;David;Lickley    
1473;1473;Catherine;Gund    
1474;1474;Peter;Sheridan    
1475;1475;Joe;Carnahan    
1476;1476;Bruno;Barreto    
1477;1477;Randall;Miller    
1478;1478;Raymond;De Felitta   
1479;1479;Dito;Montiel    
1480;1480;Don;Roos    
1481;1481;Shana;Feste    
1482;1482;Henry;Saine    
1483;1483;Michael;Moore    
1484;1484;Frederick;Wiseman    
1485;1485;Taika;Waititi    
1486;1486;John;Crowley    
1487;1487;Alê;Abreu    
1488;1488;Q.;Allan Brocka   
1489;1489;Joel;Edgerton    
1490;1490;François;Girard    
1491;1491;Richard;Linklater    
1492;1492;Susan;Seidelman    
1493;1493;Robert;Iscove    
1494;1494;Bradley;Rust Gray   
1495;1495;Amanda;McBaine    
1496;1496;Robin;Campillo    
1497;1497;Macario;De Souza   
1498;1498;Mike;White    
1499;1499;William;Brent Bell   
1500;1500;Gabe;Torres    
1501;1501;Rachel;Perkins    
1502;1502;Guy;Maddin    
1503;1503;Ondi;Timoner    
1504;1504;Sean;McNamara    
1505;1505;Brenda;Chapman    
1506;1506;Jody;Lambert    
1507;1507;Lin;Oeding    
1508;1508;Daniel;Duran    
1509;1509;S.;Craig Zahler   
1510;1510;Billy;Ray    
1511;1511;Ken;Loach    
1512;1512;Silvio;Soldini    
1513;1513;Jay;Karas    
1514;1514;Neil;Jordan    
1515;1515;Laurie;Lynd    
1516;1516;Daniel;Taplitz    
1517;1517;Luke;Meyer    
1518;1518;Anthony;Minghella    
1519;1519;James;McTeigue    
1520;1520;Tate;Taylor    
1521;1521;Jeff;Celentano    
1522;1522;Jamie;Babbit    
1523;1523;Daryl;Wein    
1524;1524;Roxann;Dawson    
1525;1525;Simon;Baker    
1526;1526;Mélanie;Laurent    
1527;1527;Andy;Serkis    
1528;1528;Drake;Doremus    
1529;1529;Karl;Markovics    
1530;1530;Tom;Shadyac    
1531;1531;Brent;Wilson    
1532;1532;Rian;Johnson    
1533;1533;Sarah;Gavron    
1534;1534;Camille;Delamarre    
1535;1535;Gurinder;Chadha    
1536;1536;Ben;Sombogaart    
1537;1537;Bruce;Beresford    
1538;1538;Gary;Winick    
1539;1539;Julian;Jarrold    
1540;1540;Paul;Feig    
1541;1541;Steven;Spielberg    
1542;1542;Gabor;Csupo    
1543;1543;Jeppe;Rønde    
1544;1544;Beeban;Kidron    
1545;1545;Sharon;Maguire    
1546;1546;Sharon;Maguire    
1547;1547;John;Krasinski    
1548;1548;Richard;Dutcher    
1549;1549;David;Ayer    
1550;1550;Marion;Vernoux    
1551;1551;Kiyoshi;Kurosawa    
1552;1552;Ross;McElwee    
1553;1553;Jane;Campion    
1554;1554;Stephen;Fry    
1555;1555;David;Yarovesky    
1556;1556;Maggie;Kiley    
1557;1557;Rowan;Joffe    
1558;1558;Dave;McCary    
1559;1559;Martin;Koolhoven    
1560;1560;Viktor;Jakovleski    
1561;1561;Peyton;Reed    
1562;1562;Adam;Shankman    
1563;1563;Famke;Janssen    
1564;1564;Erin;Lee Carr   
1565;1565;Paul;Downs Colaizzo   
1566;1566;Tuva;Novotny    
1567;1567;Doug;Hamilton    
1568;1568;Rick;McKay    
1569;1569;Ang;Lee    
1570;1570;Rufus;Norris    
1571;1571;Steven;Goldmann    
1572;1572;Allen;Hughes    
1573;1573;Pedro;Almodóvar    
1574;1574;Zoe;R. Cassavetes   
1575;1575;Jim;Jarmusch    
1576;1576;Vidhu;Vinod Chopra   
1577;1577;Julián;Hernández    
1578;1578;Nicolas;Winding Refn   
1579;1579;John;Crowley    
1580;1580;Katie;Schulz    
1581;1581;Kevin;Jordan    
1582;1582;Michael;Corrente    
1583;1583;Antoine;Fuqua    
1584;1584;Takeshi;Kitano    
1585;1585;Aaron;Blaise    
1586;1586;Rodney;Evans    
1587;1587;Christophe;Gans    
1588;1588;Jim;Sheridan    
1589;1589;Susanne;Bier    
1590;1590;Jake;Rademacher    
1591;1591;Jérémie;Guez    
1592;1592;;    
1593;1593;David;Palmer    
1594;1594;Keith;Fulton    
1595;1595;Rick;Famuyiwa    
1596;1596;Tom;Shadyac    
1597;1597;Thom;Zimny    
1598;1598;Halle;Berry    
1599;1599;Larry;Charles    
1600;1600;Salvador;Simó    
1601;1601;Don;Coscarelli    
1602;1602;Steven;Soderbergh    
1603;1603;Blair;Hayes    
1604;1604;Tomer;Heymann    
1605;1605;Cindy;Meehl    
1606;1606;Tom;Brady    
1607;1607;Mark;Hanlon    
