Award_ID;Movie_ID;Title;Award
671;671;American Psycho;#3MostDiscussedMovieof2000 , #8MostSharedMovieof2000
672;672;American Renegades;
673;673;American Reunion;#81MostDiscussedMovieof2012 , #61MostSharedMovieof2012
674;674;American Skin;
675;675;American Sniper;#18MostDiscussedMovieof2014 , #9MostSharedMovieof2014
676;676;American Son;
677;677;American Splendor;#4BestMovieof2003
678;678;American Swing;
679;679;American Teacher;
680;680;American Teen;
681;681;American Ultra;#69MostDiscussedMovieof2015
682;682;American Underdog;
683;683;American Violet;
684;684;American Virgin;#77MostSharedMovieof2000
685;685;American Wedding;#67MostDiscussedMovieof2003 , #79MostSharedMovieof2003
686;686;American Woman;
687;687;American: The Bill Hicks Story;
688;688;Americano;
689;689;America's Heart and Soul;
690;690;America's Sweethearts;
691;691;Amigo;
692;692;Amira & Sam;
693;693;Ammonite;
694;694;Amnesia;
695;695;Amnesiac;
696;696;Among Ravens;
697;697;Among the Believers;
698;698;Amores Perros;#22BestMovieof2001 , #74MostDiscussedMovieof2001 , #56MostSharedMovieof2001
699;699;Amour;#3BestMovieof2012 , #83MostDiscussedMovieof2012 , #51MostSharedMovieof2012
700;700;Amour Fou;
701;701;Amreeka;#92BestMovieof2009
702;702;Amu;
703;703;Amulet;
704;704;Amy;
705;705;Amy;#27BestMovieof2015
706;706;Amy's Orgasm;#74MostDiscussedMovieof2002
707;707;An Acceptable Loss;
708;708;An Adolescent;
709;709;An Affair of Love;#65MostSharedMovieof2000
710;710;An Amazing Couple;
711;711;An American Affair;
712;712;An American Carol;#22MostDiscussedMovieof2008
713;713;An American Haunting;#75MostSharedMovieof2006
714;714;An American Pickle;
715;715;An American Rhapsody;
716;716;An Easy Girl;#69BestMovieof2020
717;717;An Education;#11BestMovieof2009 , #74MostDiscussedMovieof2009
718;718;An Elephant Sitting Still;#18BestMovieof2019
719;719;An Evening with Beverly Luff Linn;
720;720;An Everlasting Piece;
721;721;An Eye for Beauty;
722;722;An Honest Liar;
723;723;An Inconvenient Sequel: Truth to Power;
724;724;An Inconvenient Truth;#59BestMovieof2006 , #60MostDiscussedMovieof2006 , #84MostSharedMovieof2006
725;725;An Invisible Sign;
726;726;An Open Secret;
727;727;An Ordinary Man;
728;728;An Oversimplification of Her Beauty;
729;729;An Unfinished Life;#96MostSharedMovieof2005
730;730;An Unreasonable Man;#64BestMovieof2007
731;731;Ana Maria in Novela Land;
732;732;Anacondas: The Hunt for the Blood Orchid;#23MostSharedMovieof2004
733;733;Analyze That;
734;734;Anamorph;
735;735;Anatomy of Hell;#19MostSharedMovieof2004
736;736;Anchor and Hope;
737;737;Anchorman 2: The Legend Continues;#39MostDiscussedMovieof2013
738;738;Anchorman: The Legend of Ron Burgundy;#11MostDiscussedMovieof2004 , #88MostSharedMovieof2004
739;739;And Everything Is Going Fine;#54BestMovieof2010
740;740;And Now a Word from Our Sponsor;
741;741;And Now... Ladies and Gentlemen...;
742;742;And So It Goes;
743;743;And Then We Danced;
744;744;And While We Were Here;
745;745;Andre Gregory: Before and After Dinner;
746;746;Andy Warhol: A Documentary Film;#14BestMovieof2006
747;747;Anesthesia;
748;748;Angel Eyes;
749;749;Angel Has Fallen;#85MostDiscussedMovieof2019 , #86MostSharedMovieof2019
750;750;Angel of Mine;
751;751;Angel-A;
752;752;Angels & Demons;#34MostDiscussedMovieof2009 , #59MostSharedMovieof2009
753;753;Angels Are Made of Light;#50BestMovieof2019
754;754;Angels Crest;
755;755;Angels Sing;
756;756;Angels Wear White;#88BestMovieof2018
757;757;Anger Management;#36MostDiscussedMovieof2003 , #57MostSharedMovieof2003
758;758;Aniara;
759;759;Animal Factory;#63MostSharedMovieof2000
760;760;Animal Kingdom;#20BestMovieof2010 , #35MostSharedMovieof2010
761;761;Animals;
762;762;Anita;
763;763;Anita O'Day: The Life of a Jazz Singer;#57BestMovieof2008
764;764;Anna;
765;765;Anna;#79MostDiscussedMovieof2019 , #65MostSharedMovieof2019
766;766;Anna and the Apocalypse;
767;767;Anna Karenina;#90MostSharedMovieof2012
768;768;Annabelle;#42MostDiscussedMovieof2014 , #15MostSharedMovieof2014
769;769;Annabelle Comes Home;#63MostDiscussedMovieof2019
770;770;Annabelle: Creation;#56MostDiscussedMovieof2017 , #59MostSharedMovieof2017
771;771;Annapolis;
772;772;Anne at 13,000 ft;#88BestMovieof2021
773;773;Annette;
774;774;Annie;#81MostDiscussedMovieof2014 , #50MostSharedMovieof2014
775;775;Annihilation;#81BestMovieof2018 , #15MostDiscussedMovieof2018 , #8MostSharedMovieof2018
776;776;Anomalisa;#17BestMovieof2015 , #67MostDiscussedMovieof2015 , #41MostSharedMovieof2015
777;777;Anon;
778;778;Anonymous;
779;779;Another Earth;
780;780;Another Evil;
781;781;Another Gay Movie;#43MostSharedMovieof2006
782;782;Another Happy Day;
783;783;Another Road Home;#72BestMovieof2005
784;784;Another Round;#76BestMovieof2020 , #75MostDiscussedMovieof2020
785;785;Another Year;#37BestMovieof2010
786;786;Answers to Nothing;
787;787;Antarctica: A Year on Ice;
788;788;Antarctica: Ice and Sky;
789;789;Antebellum;#67MostDiscussedMovieof2020
790;790;Anthropocene: The Human Epoch;
791;791;Anthropoid;
792;792;Antibirth;
793;793;Antibodies;
794;794;Antichrist;#64MostDiscussedMovieof2009 , #51MostSharedMovieof2009
795;795;Antitrust;#68MostDiscussedMovieof2001
796;796;Antiviral;
797;797;Antlers;
798;798;Ant-Man;#8MostDiscussedMovieof2015 , #67MostSharedMovieof2015
799;799;Ant-Man and the Wasp;#16MostDiscussedMovieof2018 , #29MostSharedMovieof2018
800;800;Anton Chekhov's The Duel;#64BestMovieof2010
801;801;Antwone Fisher;
802;802;Anvil! The Story of Anvil;#30BestMovieof2009
803;803;Any Day Now;
804;804;Anything;
805;805;Anything But Love;
806;806;Anything Else;
807;807;Apocalypse Now Redux;#1BestMovieof2001
808;808;Apocalypse Now: Final Cut;#5BestMovieof2019 , #56MostSharedMovieof2019
809;809;Apocalypto;#16MostDiscussedMovieof2006 , #6MostSharedMovieof2006
810;810;Apollo 11;#13BestMovieof2019 , #98MostSharedMovieof2019
811;811;Apollo 18;#78MostDiscussedMovieof2011
812;812;Apostle;
813;813;Appaloosa;
814;814;Applause;
815;815;Appleseed;
816;816;Apprentice;
817;817;Approaching the Elephant;#47BestMovieof2015
818;818;Approaching the Unknown;
819;819;Appropriate Behavior;
820;820;Apres Vous (After You);
821;821;April and the Extraordinary World;#24BestMovieof2016
822;822;April's Shower;
823;823;Aqua Teen Hunger Force Colon Movie Film for Theaters;#100MostDiscussedMovieof2007
824;824;Aquí y Allá (Here and There);
825;825;Aquaman;#6MostDiscussedMovieof2018 , #64MostSharedMovieof2018
826;826;Aquamarine;#77MostSharedMovieof2006
827;827;Aquarela;#79BestMovieof2019
828;828;Aquarius;#14BestMovieof2016
829;829;Arabian Nights: Volume 1, The Restless One;#65BestMovieof2015
830;830;Arabian Nights: Volume 2, The Desolate One;#54BestMovieof2015
831;831;Arabian Nights: Volume 3, The Enchanted One;#74BestMovieof2015
832;832;Araby;#58BestMovieof2018
833;833;Arakimentari;
834;834;Ararat;#43MostDiscussedMovieof2002
835;835;Araya;#86BestMovieof2009
836;836;Arbitrage;#87BestMovieof2012
837;837;Archenemy;
838;838;Archipelago;#40BestMovieof2014
839;839;Arctic;
840;840;Arctic Tale;
841;841;Ardor;
842;842;Are We Done Yet?;
843;843;Are We There Yet?;#70MostSharedMovieof2005
844;844;Are You Here;
845;845;Argento's Dracula 3D;
846;846;Argo;#12BestMovieof2012 , #18MostDiscussedMovieof2012 , #19MostSharedMovieof2012
847;847;Aristide and the Endless Revolution;
848;848;Arizona;
849;849;Arkansas;
850;850;Armadillo;
851;851;Armored;
852;852;Armstrong;
853;853;Army of One;#95BestMovieof2005
854;854;Army of the Dead;#13MostDiscussedMovieof2021
855;855;Army of Thieves;#95MostDiscussedMovieof2021
856;856;Arna's Children;#82BestMovieof2004
857;857;Around the Bend;
858;858;Around the World in 80 Days;#100MostSharedMovieof2004
859;859;Arrebato (1979);#85BestMovieof2021
860;860;Arrival;#48BestMovieof2016 , #9MostDiscussedMovieof2016 , #23MostSharedMovieof2016
861;861;Arsenal;
862;862;Art & Copy;
863;863;Art and Craft;
864;864;Art Bastard;
865;865;Art School Confidential;
866;866;Artemis Fowl;#31MostDiscussedMovieof2020
867;867;Arthur;
868;868;Arthur and the Invisibles;
869;869;Arthur Christmas;
870;870;Arthur Newman;
871;871;As Above, So Below;#68MostDiscussedMovieof2014 , #88MostSharedMovieof2014
872;872;As I Lay Dying;
873;873;As I Open My Eyes;
874;874;As You Are;
875;875;Asako I & II;
876;876;Ascension;#61BestMovieof2021
877;877;Ash Is Purest White;#25BestMovieof2019 , #70MostSharedMovieof2019
878;878;Ash Wednesday;
879;879;Ashby;
880;880;Ashes in the Snow;
881;881;Asia;
882;882;Ask Dr. Ruth;
883;883;Ask the Dust;
884;884;Asphalt Zahov;
885;885;Ass Backwards;
886;886;Assassination Nation;
887;887;Assassination Tango;
888;888;Assassins;
889;889;Assassin's Bullet;
890;890;Assassin's Creed;#15MostDiscussedMovieof2016 , #39MostSharedMovieof2016
891;891;Assault on Precinct 13;
892;892;Assisted Living;
893;893;Astro Boy;#84MostSharedMovieof2009
894;894;Astronaut;
895;895;Asylum;
896;896;At Any Price;
897;897;At Berkeley;#38BestMovieof2013
898;898;At Eternity's Gate;
899;899;At Middleton;
900;900;At the Devil's Door;
901;901;At the Edge of the World;
902;902;At the Height of Summer;#82BestMovieof2001
903;903;At the Ready;
904;904;At War;
905;905;Atanarjuat: The Fast Runner;#2BestMovieof2002
906;906;Athlete A;#24BestMovieof2020
907;907;ATL;#48MostSharedMovieof2006
908;908;Atlantics;#27BestMovieof2019
909;909;Atlantis;#37BestMovieof2021
910;910;Atlantis: The Lost Empire;#24MostDiscussedMovieof2001 , #97MostSharedMovieof2001
911;911;Atlas Shrugged II: The Strike;
912;912;Atlas Shrugged III: Who Is John Galt?;
913;913;Atlas Shrugged: Part I;#80MostDiscussedMovieof2011
914;914;ATM;
915;915;Atomic Blonde;#47MostDiscussedMovieof2017 , #52MostSharedMovieof2017
916;916;Atonement;#16BestMovieof2007 , #23MostDiscussedMovieof2007 , #10MostSharedMovieof2007
917;917;Attack the Block;#70BestMovieof2011 , #82MostDiscussedMovieof2011
918;918;Attenberg;#98BestMovieof2012
919;919;Attica;#15BestMovieof2021
920;920;Audition;#43MostDiscussedMovieof2001 , #95MostSharedMovieof2001
921;921;Audrie & Daisy;
922;922;Auggie Rose;
923;923;August;
924;924;August Evening;
925;925;August Rush;#40MostDiscussedMovieof2007 , #54MostSharedMovieof2007
926;926;August: Osage County;#94MostDiscussedMovieof2013 , #94MostSharedMovieof2013
927;927;Augustine;
928;928;Aurora;
929;929;Aurora Borealis;
930;930;Austenland;
931;931;Austin Powers in Goldmember;#39MostDiscussedMovieof2002 , #64MostSharedMovieof2002
932;932;Australia;#49MostDiscussedMovieof2008 , #37MostSharedMovieof2008
933;933;Autómata;
934;934;Author: The JT LeRoy Story;
935;935;Authors Anonymous;
936;936;Auto Focus;
937;937;Automatons;
938;938;Autumn;
939;939;Autumn in New York;#76MostSharedMovieof2000
940;940;Ava;#53BestMovieof2018
941;941;Ava;
942;942;Ava's Possessions;
943;943;Avatar;#21BestMovieof2009 , #1MostDiscussedMovieof2009 , #2MostSharedMovieof2009
944;944;Avengers: Age of Ultron;#4MostDiscussedMovieof2015 , #56MostSharedMovieof2015
945;945;Avengers: Endgame;#4MostDiscussedMovieof2019 , #1MostSharedMovieof2019
946;946;Avengers: Infinity War;#1MostDiscussedMovieof2018 , #2MostSharedMovieof2018
947;947;Avenue Montaigne;
948;948;Aviva;
949;949;AVP: Alien vs. Predator;#22MostDiscussedMovieof2004 , #30MostSharedMovieof2004
950;950;AVPR: Aliens vs Predator - Requiem;#9MostDiscussedMovieof2007 , #63MostSharedMovieof2007
951;951;Awake;
952;952;Awake;
953;953;Away from Her;#9BestMovieof2007 , #96MostDiscussedMovieof2007
954;954;Away We Go;
955;955;"Awesome; I Fuckin' Shot That!";
956;956;Azor;#14BestMovieof2021
957;957;Azumi;
958;958;Baadasssss!;#69BestMovieof2004
959;959;Babí léto;
960;960;Babel;#9MostDiscussedMovieof2006 , #32MostSharedMovieof2006
961;961;Babies;
962;962;Baby Boy;#30MostSharedMovieof2001
963;963;Baby Driver;#29BestMovieof2017 , #16MostDiscussedMovieof2017 , #15MostSharedMovieof2017
964;964;Baby Mama;#76MostSharedMovieof2008
965;965;Babylon;#75BestMovieof2019
966;966;Babylon A.D.;#88MostDiscussedMovieof2008 , #63MostSharedMovieof2008
967;967;Babyteeth;#94BestMovieof2020
968;968;Bachelorette;
969;969;Back Roads;
970;970;Back to Burgundy;
971;971;Backcountry;
972;972;Backseat;
973;973;Backstabbing for Beginners;
974;974;Backstage;
975;975;Backstage;
976;976;Backtrack;
977;977;Backwards;
978;978;Bacurau;#50BestMovieof2020 , #93MostDiscussedMovieof2020
979;979;Bad 25;
980;980;Bad Boys for Life;#24MostDiscussedMovieof2020 , #1MostSharedMovieof2020
981;981;Bad Boys II;#21MostDiscussedMovieof2003
982;982;Bad Company;
983;983;Bad Company;#94BestMovieof2001
984;984;Bad Education;#31BestMovieof2004 , #91MostDiscussedMovieof2004
985;985;Bad Education;#68BestMovieof2020
986;986;Bad Hair;
987;987;Bad Hair;
988;988;Bad Johnson;
989;989;Bad Luck Banging or Loony Porn;
990;990;Bad Milo!;
991;991;Bad Moms;#77MostDiscussedMovieof2016 , #69MostSharedMovieof2016
992;992;Bad News Bears;
993;993;Bad Reputation;
994;994;Bad Samaritan;
995;995;Bad Santa;#100BestMovieof2003 , #43MostDiscussedMovieof2003 , #42MostSharedMovieof2003
996;996;Bad Santa 2;
997;997;Bad Tales;
998;998;Bad Teacher;#59MostDiscussedMovieof2011 , #63MostSharedMovieof2011
999;999;Bad Times at the El Royale;#49MostDiscussedMovieof2018 , #72MostSharedMovieof2018
1000;1000;Bad Trip;
1001;1001;Bad Turn Worse;
1002;1002;Bad Words;
1003;1003;Baden Baden;#91BestMovieof2016
1004;1004;Badland;
1005;1005;Baggage Claim;
1006;1006;Baghead;
1007;1007;Bait;#83MostDiscussedMovieof2000
1008;1008;Ballast;#14BestMovieof2008
1009;1009;Ballet 422;
1010;1010;Ballets Russes;#26BestMovieof2005
1011;1011;Ballistic: Ecks vs. Sever;#81MostDiscussedMovieof2002
1012;1012;Balloon;
1013;1013;Ballplayer: Pelotero;#73BestMovieof2012
1014;1014;Balls of Fury;
1015;1015;Balls Out;
1016;1016;Balzac and the Little Chinese Seamstress;
1017;1017;Bamako;#31BestMovieof2007
1018;1018;Bamboozled;#98MostDiscussedMovieof2000
1019;1019;Banana Split;
1020;1020;Band Aid;
1021;1021;Band of Robbers;
1022;1022;Bandits;
1023;1023;Bandslam;
1024;1024;Bang Gang (A Modern Love Story);
1025;1025;Bang Rajan;
1026;1026;Bangkok Dangerous;
1027;1027;Bangkok Dangerous;
1028;1028;Baran;#33BestMovieof2001
1029;1029;Barb & Star Go to Vista Del Mar;
1030;1030;Barbara;#11BestMovieof2012
1031;1031;Barbershop;#46MostSharedMovieof2002
1032;1032;Barbershop 2: Back in Business;
1033;1033;Barbershop: The Next Cut;#83MostSharedMovieof2016
1034;1034;Barefoot;
1035;1035;Barely Lethal;
1036;1036;Barenaked in America;
1037;1037;Barking Dogs Never Bite;
1038;1038;Barney Thomson;
1039;1039;Barney's Version;
1040;1040;Barnyard;
1041;1041;Barracuda;#92BestMovieof2017
1042;1042;Barry;
1043;1043;Barrymore;
1044;1044;Bart Got a Room;
1045;1045;Bartleby;
1046;1046;Basic;#92MostDiscussedMovieof2003 , #93MostSharedMovieof2003
1047;1047;Basic Instinct 2;#20MostSharedMovieof2006
1048;1048;Baskin;
1049;1049;Basmati Blues;
1050;1050;Bastards;
1051;1051;Bathtubs Over Broadway;#94BestMovieof2018
1052;1052;Batkid Begins;
1053;1053;Batman Begins;#4MostDiscussedMovieof2005 , #8MostSharedMovieof2005
1054;1054;Batman v Superman: Dawn of Justice;#1MostDiscussedMovieof2016 , #2MostSharedMovieof2016
1055;1055;Battle for Brooklyn;
1056;1056;Battle for Haditha;
1057;1057;Battle for Terra;
1058;1058;Battle in Heaven;
1059;1059;Battle in Seattle;
1060;1060;Battle of the Sexes;#95MostDiscussedMovieof2017 , #67MostSharedMovieof2017
1061;1061;Battle of the Year;
1062;1062;Battle: Los Angeles;#14MostDiscussedMovieof2011 , #73MostSharedMovieof2011
1063;1063;Battlefield America;
1064;1064;Battlefield Earth: A Saga of the Year 3000;#6MostDiscussedMovieof2000 , #11MostSharedMovieof2000
1065;1065;Battleship;#28MostDiscussedMovieof2012 , #16MostSharedMovieof2012
1066;1066;Baywatch;#65MostDiscussedMovieof2017 , #51MostSharedMovieof2017
1067;1067;Be Cool;
1068;1068;Be Here to Love Me: A Film About Townes Van Zandt;
1069;1069;Be Kind Rewind;#63MostDiscussedMovieof2008
1070;1070;Be Natural: The Untold Story of Alice Guy-Blaché;
1071;1071;Be with Me;
1072;1072;Beach Rats;#99BestMovieof2017
1073;1073;Beanpole;#30BestMovieof2020
1074;1074;Beans;
1075;1075;Bears;
1076;1076;Beast;
1077;1077;Beast Beast;
1078;1078;Beastie Boys Story;
1079;1079;Beastly;
1080;1080;Beasts of No Nation;#81BestMovieof2015 , #26MostSharedMovieof2015
1081;1081;Beasts of the Southern Wild;#14BestMovieof2012 , #59MostDiscussedMovieof2012
1082;1082;Beatriz at Dinner;
1083;1083;Beats;#11MostSharedMovieof2020
1084;1084;Beats Rhymes & Life: The Travels of a Tribe Called Quest;#57BestMovieof2011
1085;1085;Beau Travail;#3BestMovieof2000
1086;1086;Beautiful;
1087;1087;Beautiful Boxer;
1088;1088;Beautiful Boy;
1089;1089;Beautiful Boy;
1090;1090;Beautiful Creatures;
1091;1091;Beautiful Creatures;#100MostSharedMovieof2013
1092;1092;Beautiful Darling;
1093;1093;Beautiful Losers;
1094;1094;Beautiful People;#25BestMovieof2000
1095;1095;Beauty and the Beast;
1096;1096;Beauty and the Beast;#29MostDiscussedMovieof2017 , #18MostSharedMovieof2017
1097;1097;Beauty and the Dogs;
1098;1098;Beauty in Trouble;#62BestMovieof2008
1099;1099;Beauty Is Embarrassing;
1100;1100;Beauty Remains;
1101;1101;Beauty Shop;
1102;1102;Because I Said So;
1103;1103;Because of Winn-Dixie;
1104;1104;Becket (re-release);
1105;1105;Beckett;
1106;1106;Becks;
1107;1107;Becky;
1108;1108;Becoming;
1109;1109;Becoming Astrid;
1110;1110;Becoming Cousteau;
1111;1111;Becoming Jane;
1112;1112;Becoming Traviata;
1113;1113;Bedazzled;#89MostDiscussedMovieof2000 , #95MostSharedMovieof2000
1114;1114;Bedtime Stories;
1115;1115;Bee Movie;#34MostDiscussedMovieof2007 , #17MostSharedMovieof2007
1116;1116;Bee Season;
1117;1117;Been Rich All My Life;
1118;1118;Beerfest;
1119;1119;Beeswax;
1120;1120;Beetle Queen Conquers Tokyo;#62BestMovieof2010
1121;1121;Before I Disappear;
1122;1122;Before I Fall;
1123;1123;Before I Forget;#47BestMovieof2008
1124;1124;Before I Go to Sleep;
1125;1125;Before Midnight;#3BestMovieof2013 , #73MostDiscussedMovieof2013 , #29MostSharedMovieof2013
1126;1126;Before Night Falls;#8BestMovieof2000
1127;1127;Before Sunset;#4BestMovieof2004 , #42MostDiscussedMovieof2004 , #39MostSharedMovieof2004
1128;1128;Before the Devil Knows You're Dead;#15BestMovieof2007 , #42MostDiscussedMovieof2007 , #68MostSharedMovieof2007
1129;1129;Before the Fall;
1130;1130;Before the Flood;
1131;1131;Before the Rains;
1132;1132;Before We Go;
1133;1133;Before We Vanish;
